acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Exp Mean
NC_004006.1	2293	0.13432175	0.13170521	0.09071088	0.09419976	0.07675532	0.06934149	0.06585268	0.13388581	0.05102483	0.12603571	0.10641086	0.04273876	0.098204027
NC_003996.1	10053	0.159952136	0.158857711	0.0573958	0.161842104	0.1325973	0.115189489	0.037401806	0.127325213	0.071421498	0.138963428	0.134288303	0.015816164	0.117748617
NC_003990.1	7055	0.078951069	0.07115523	0.0354359	0.09000709	0.074415306	0.07682499	0.031325274	0.078100647	0.047767523	0.089014893	0.085471283	0.02310422	0.068951746
NC_003908.1	11484	0.112504378	0.103448265	0.037356327	0.084029968	0.082114326	0.065047068	0.033176605	0.078195772	0.020289111	0.066179018	0.081852948	0.003831418	0.069472162
NC_003899.1	11675	0.124796481	0.083683078	0.042740853	0.079314798	0.061927188	0.08436834	0.0518201	0.073062061	0.033918672	0.078715235	0.065695971	0.011648826	0.07091298
NC_003896.1	2766	0.09942159	0.04916849	0.0350687	0.086044749	0.072306553	0.053145363	0.028561063	0.073391163	0.025668833	0.067606733	0.077006542	0	0.060671798
NC_003876.1	5133	0.137151764	0.111240973	0.064679511	0.093707354	0.102279356	0.091369628	0.053185289	0.082213166	0.039742891	0.086499126	0.089811035	0.00837717	0.086534554
NC_003877.1	8747	0.164170367	0.120384128	0.072253305	0.119240867	0.126786303	0.122899303	0.081399389	0.106322069	0.046187244	0.13421743	0.147021802	0.013718985	0.112807473
NC_003848.1	1118	0.1028623	0.068873	0.0876565	0.0697674	0.07155636	0.0178891	0.0527728	0.0178891	0.0169946	0.0518783	0.05456176	0	0.055700111
NC_003865.1	2663	0.121667333	0.0904994	0.030041273	0.072099096	0.056702936	0.063462326	0.03004134	0.05745402	0.044310892	0.051821253	0.098760809	0.022530978	0.065169153
NC_003849.1	6128	0.147030127	0.129569186	0.065437307	0.129242838	0.10492814	0.104601816	0.03867494	0.11667757	0.03818542	0.106886403	0.110476511	0.019092686	0.099246387
NC_003835.1	2229	0.07626746	0.0655003	0.008524	0.05787352	0.06280851	0.0345446	0.034096	0.06908922	0.017048	0.034096	0.0583221	0	0.047106337
NC_003834.1	2944	0.145040738	0.13552996	0.040760824	0.080842418	0.099184804	0.10597826	0.0387228	0.0798234	0.0482336	0.11107337	0.110733704	0	0.090538534
NC_003833.1	3459	0.09222323	0.06764962	0.045967054	0.108701942	0.075166251	0.06128941	0.01763511	0.02948832	0.02515172	0.09251222	0.063602211	0.00549292	0.061762463
NC_003845.1	2205	0.11473924	0.089795849	0.053061295	0.110204123	0.10521542	0.134240344	0.04399092	0.097959175	0.07029477	0.097959135	0.08798182	0.00907029	0.091403826
NC_003840.1	8214	0.12953498	0.083515984	0.045410257	0.10007299	0.093742403	0.121256473	0.040297077	0.095203334	0.048697337	0.09228153	0.083515916	0.013635249	0.084866207
NC_003797.1	10818	0.162506718	0.132187094	0.051858037	0.134960331	0.117212012	0.126825683	0.042521754	0.092346077	0.052505117	0.096690669	0.113884182	0.018395256	0.102136152
NC_003807.1	1449	0.1325052	0.0131125	0.0131125	0	0.0269151	0.0545204	0.0131125	0.0407177	0.0131125	0.0407177	0.0703934	0	0.038019955
NC_003794.1	5966	0.127556151	0.111632498	0.05581631	0.096547122	0.07710357	0.077103566	0.048105965	0.103419335	0.029835702	0.10341944	0.099061366	0.013074076	0.084509184
NC_003791.1	7471	0.119127257	0.130906224	0.040958386	0.120332006	0.127559901	0.116450261	0.053406472	0.1089546	0.0756257	0.122473602	0.113237793	0.008298761	0.102639291
NC_003790.1	6927	0.140031803	0.11924355	0.060921039	0.098022186	0.097589174	0.094846253	0.044174997	0.087628108	0.056012715	0.095856843	0.100332055	0.00563014	0.09042352
NC_003788.1	3384	0.161643133	0.142434923	0.06501178	0.164598069	0.1607569	0.196513234	0.0839244	0.153664145	0.08806146	0.133569776	0.159279073	0.01684396	0.137223354
NC_003787.1	6812	0.166177489	0.160452067	0.07604229	0.144157439	0.111861478	0.152084655	0.072372289	0.13167938	0.091603079	0.1303583	0.14298307	0.01130359	0.125433776
NC_003742.1	9663	0.103797978	0.11155961	0.03922174	0.093552753	0.083721443	0.071406346	0.041809	0.071716816	0.03177065	0.087550448	0.071716775	0.00786505	0.073438505
NC_003755.1	8970	0.130211762	0.08082496	0.037012303	0.099219686	0.101114773	0.100222958	0.047157171	0.108472697	0.027201803	0.081493822	0.106911907	0.008807128	0.083622167
NC_003741.1	6033	0.13127796	0.09945304	0.050223765	0.0878501	0.07541857	0.090004945	0.048732	0.095806445	0.025857745	0.07923089	0.11735463	0.0033151	0.08192819
NC_003740.1	2231	0.15239797	0.11160936	0.02599736	0.0658897	0.08516361	0.087852989	0.06723445	0.14701946	0.0183774	0.11116051	0.12640072	0	0.090827594
NC_003739.1	5449	0.13341908	0.08313454	0.05909344	0.09616448	0.07028816	0.07561018	0.05248666	0.06111212	0.04679754	0.08386864	0.09855016	0.01082768	0.078229545
NC_003683.1	364	0.1043956	0.11263736	0.0521978	0.1098901	0.1043956	0.1565938	0.0549451	0	0.0521978	0.0521978	0.228022	0	0.093406633
NC_003682.1	301	0.166113	0.1295681	0.12956826	0.1262458	0.166113	0.2126248	0.0631229	0.18272436	0.1561461	0.1561461	0.129568	0	0.147085493
NC_003681.1	248	0.34677416	0	0.1693549	0.2056452	0.2379032	0.08064516	0.1572581	0.0806452	0.0806452	0.233871	0.0806452	0	0.15212612
NC_003679.1	12333	0.112543573	0.088786168	0.03859561	0.086191527	0.075812847	0.072407383	0.04086593	0.076218237	0.042487657	0.077110166	0.111165123	0.0063245	0.07474402
NC_003675.1	10140	0.150197155	0.090236679	0.047435927	0.089447766	0.106114305	0.096252496	0.053451659	0.109566106	0.05463512	0.10039455	0.093195277	0.010059176	0.090084276
NC_003676.1	10116	0.089659993	0.08689209	0.03825625	0.096480737	0.061486783	0.06465003	0.031830787	0.06188213	0.03272043	0.08303677	0.07848951	0.00375643	0.065944137
NC_003672.1	5897	0.128879039	0.107173087	0.04646428	0.085636775	0.074953346	0.07614046	0.06443956	0.085806336	0.04595554	0.090384881	0.105138122	0.019671028	0.082815584
NC_003668.1	4504	0.182948499	0.137211355	0.07215802	0.127220225	0.121669575	0.105461819	0.048623495	0.10013326	0.085701615	0.10412964	0.10124336	0.01909413	0.107863715
NC_003633.1	4114	0.136363558	0.08313076	0.042537672	0.095770497	0.079970772	0.0921245	0.03354397	0.066115732	0.03305785	0.07535245	0.0821585	0	0.074556933
NC_003634.1	6673	0.09276192	0.072381231	0.037464443	0.115690103	0.06983365	0.078225685	0.026524758	0.047654768	0.043758411	0.07328036	0.067735668	0.002997156	0.065937363
NC_003636.1	337	0.115727	0.0563798	0.0563798	0.0563798	0	0.0563798	0	0.115727	0.0563798	0	0.0563798	0	0.051793891
NC_003631.1	1168	0.1001712	0.0847603	0.0856164	0.06849309	0.0821918	0.1241439	0.0325342	0.06250006	0.0496575	0.0667808	0.0488014	0	0.073240968
NC_003628.1	9871	0.133826349	0.100597758	0.0539966	0.106878739	0.095836305	0.099787241	0.04234628	0.083679427	0.051261241	0.081957242	0.103434295	0.01165029	0.086691043
NC_003630.1	6357	0.105867528	0.078653369	0.03492213	0.106496749	0.114991414	0.068743125	0.040427926	0.091238045	0.032877084	0.087305253	0.095170696	0.00896649	0.077881211
NC_003632.1	7059	0.126788486	0.109222255	0.053548636	0.094064287	0.098880906	0.091231048	0.047173823	0.100439169	0.055248579	0.06658168	0.08528112	0.01090806	0.084405454
NC_003626.1	11832	0.139452226	0.117985077	0.04994928	0.102603102	0.095588233	0.08781272	0.05045642	0.095926345	0.042934459	0.101842435	0.109956036	0.010057453	0.090409666
NC_003622.1	7212	0.124098822	0.102052111	0.048807584	0.113283432	0.107321129	0.10177475	0.04021075	0.088047642	0.036605667	0.106073294	0.109955572	0.018996128	0.088930068
NC_003621.1	4441	0.136680914	0.108083734	0.071155085	0.091646083	0.104706164	0.099301988	0.027246119	0.06530065	0.032650325	0.070254462	0.102454406	0.017338445	0.082679994
NC_003613.1	370	0.0945945	0.2081077	0.0540541	0.208108	0.23783801	0.154054	0.102703	0.1621619	0	0.1027026	0.1054054	0	0.129975383
NC_003611.1	256	0.3007817	0.1523438	0	0.1054687	0.15625	0.2499996	0.16015625	0.15625	0.0820312	0.28515565	0.296875	0.07812505	0.176846536
NC_003606.1	9779	0.12363234	0.10716848	0.04775544	0.09438596	0.08098992	0.06861642	0.0353819	0.06657122	0.04366499	0.06554868	0.08487574	0.00777176	0.074417372
NC_003609.1	2757	0.06420026	0.079071443	0.00797969	0.037359476	0.045339146	0.072905273	0.040261206	0.052230693	0.03046794	0.03627132	0.030467896	0.007979692	0.045141304
NC_003615.1	7342	0.126940871	0.09792965	0.054889665	0.103922652	0.116044633	0.090029955	0.05093978	0.084309478	0.04998635	0.09861064	0.085671479	0.0053119	0.087206832
NC_003605.1	10080	0.099702363	0.084622986	0.0577381	0.093948403	0.094444506	0.090773743	0.054563483	0.085813506	0.03442458	0.099801543	0.076587341	0.00803572	0.079310959
NC_003556.1	2766	0.070499013	0.063629856	0.057483766	0.07447574	0.093998546	0.0802604	0.0281996	0.0574837	0.04338398	0.07953726	0.052060793	0.007592196	0.063728423
NC_003568.1	2874	0.1172582	0.061586647	0.01426583	0.086638848	0.0935977	0.04801664	0.0201809	0.085595037	0.013222	0.0810716	0.04453728	0.00835073	0.060542789
NC_003555.1	6277	0.097498851	0.080611761	0.032181017	0.069619262	0.047952865	0.061016444	0.036163736	0.04110249	0.02501193	0.071690292	0.066751619	0	0.057236388
NC_003538.1	370	0.2216212	0.21891911	0.108108	0.1162165	0	0.1243248	0.1135135	0.0621621	0	0.1864864	0.116216	0	0.115233419
NC_003549.1	5889	0.149940606	0.141280368	0.07896073	0.150110392	0.119544874	0.107828191	0.063847858	0.097300032	0.060791258	0.102394252	0.134318258	0.01358464	0.109665165
NC_003533.1	322	0.0590062	0	0	0	0	0	0	0	0	0	0.0621118	0	0.011010727
NC_003548.1	3404	0.1075206	0.074324342	0.047297328	0.084606334	0.06227971	0.08166858	0.0396592	0.06257344	0.039071714	0.0625734	0.04553464	0.00587544	0.064282663
NC_003547.1	2990	0.119732548	0.103010002	0.07257523	0.163879166	0.100334472	0.098327722	0.032441458	0.051839478	0.06421402	0.121404718	0.095317738	0.01270902	0.093006959
NC_003546.1	2289	0.1114024	0.104849312	0.0253386	0.06771515	0.06815209	0.0249017	0.03538662	0.07339457	0.02664924	0.0436872	0.02839667	0.009174314	0.05544305
NC_003537.1	10038	0.147439779	0.13897194	0.066447477	0.120940509	0.111775286	0.110380574	0.039450043	0.076210428	0.044331554	0.103506671	0.09055591	0.025104603	0.09545547
NC_003539.1	284	0	0.0669014	0.0669014	0.0669014	0	0	0.15493	0.0739437	0.0669014	0	0	0	0.045134482
NC_003535.1	4029	0.10498884	0.075452932	0.029039512	0.076693932	0.082650743	0.058078923	0.02854311	0.04815093	0.033755322	0.04964013	0.05485232	0.01017622	0.058349699
NC_003545.1	5957	0.12506295	0.126237989	0.04263894	0.137821039	0.109618989	0.131945598	0.0600973	0.108275979	0.06244757	0.126741599	0.124391439	0.010072179	0.105025399
NC_003544.1	3732	0.147909942	0.091639845	0.071811406	0.136923905	0.110664516	0.094319422	0.048231553	0.095659206	0.048231479	0.092711686	0.111468426	0.01661307	0.095415581
NC_003536.1	9584	0.125730463	0.108409811	0.05060512	0.101001688	0.088272106	0.108096827	0.049353111	0.07627293	0.060726244	0.104027561	0.107992516	0.01429461	0.089135307
NC_003532.1	4733	0.091485235	0.070357085	0.04901751	0.087048297	0.063384762	0.06106065	0.02936822	0.04267905	0.040143627	0.04141141	0.06507499	0.00887387	0.058275531
NC_003501.1	9672	0.145368024	0.126861029	0.052212564	0.09263848	0.102150494	0.086228264	0.047559952	0.081989326	0.046422636	0.098635222	0.103494635	0.008167911	0.089414602
NC_003531.1	1403	0.138988	0.0791162	0.03848888	0.02494648	0.0955096	0.0285103	0	0.07982888	0	0.0541696	0.13043517	0.0285103	0.060908465
NC_003506.1	6683	0.175071367	0.133772274	0.06763426	0.147388867	0.127038706	0.136764941	0.062097807	0.125692027	0.072572241	0.105192237	0.136615263	0.0058357	0.117258181
NC_003510.1	6003	0.161419307	0.096285163	0.06463433	0.107779407	0.128768926	0.102781993	0.05447278	0.104781036	0.054306213	0.109778397	0.112610426	0.023155113	0.099783453
NC_003520.1	5834	0.179464807	0.169694898	0.098731595	0.155125546	0.139012676	0.170380651	0.071477484	0.130956447	0.062564268	0.14963979	0.17260882	0.017483716	0.136332453
NC_003499.1	8512	0.13898028	0.126057384	0.047697366	0.092692725	0.083529213	0.078007501	0.04452539	0.074130702	0.04863721	0.08059206	0.08728851	0.013862772	0.082012576
NC_003515.1	4609	0.137557054	0.137556937	0.084617	0.109568271	0.143848938	0.110002137	0.048166648	0.132566704	0.053373807	0.100455689	0.126057747	0	0.107615539
NC_003514.1	6746	0.150756052	0.152534864	0.060628536	0.109991116	0.122739424	0.10020755	0.06225908	0.114289916	0.04565668	0.117254584	0.134301796	0.025941302	0.106419963
NC_003505.1	2572	0.154354614	0.13491435	0.064929994	0.102255014	0.13258165	0.168740309	0.0454899	0.09253495	0.09875585	0.13219285	0.11158628	0.00738725	0.112575978
NC_003498.1	7932	0.157841721	0.147755825	0.080811933	0.172339931	0.137418069	0.123045845	0.080307614	0.115355479	0.074508346	0.137165829	0.153681271	0.014876446	0.125475624
NC_003495.1	3662	0.1682141	0.129164418	0.047241895	0.12397582	0.14008742	0.11305305	0.039049695	0.11223372	0.039595875	0.128072145	0.111687595	0.02211902	0.10476143
NC_003492.1	9532	0.131661848	0.110994578	0.06032315	0.088858527	0.097880813	0.095258108	0.05644144	0.09462867	0.048573209	0.109211089	0.104385218	0.00639951	0.090746968
NC_003483.1	7262	0.113191922	0.107133012	0.066648274	0.09239891	0.085789096	0.098595414	0.0246489	0.086339826	0.037317514	0.08702837	0.090195542	0.01377031	0.080844253
NC_003482.1	3524	0.134222557	0.08967087	0.054199825	0.108115818	0.070658338	0.06838821	0.030647	0.0215664	0.022133937	0.0598752	0.1166288	0.011350736	0.070555178
NC_003479.1	1111	0.1620161	0.162016	0.0540054	0.1242124	0.0918092	0.0540054	0.070207	0.0909091	0.0189019	0.1476148	0.0729073	0	0.095327691
NC_003477.1	1018	0.08153241	0.1021611	0.0569745	0.0569745	0.02946955	0.08644389	0.0972495	0.018664	0.0638507	0.139489168	0.120825158	0	0.077603134
NC_003476.1	1089	0.159779494	0.128558	0.044077056	0.166207092	0.17171673	0.2001838	0.0174472	0.0716253	0.08172637	0.109274474	0.0716254	0	0.111110992
NC_003475.1	1060	0.09716979	0.15188677	0.054717	0.1216981	0.1462265	0.095283026	0.0188679	0	0.0575472	0.0613208	0.0433962	0.037735796	0.077101208
NC_003474.1	1043	0.11505275	0.03930976	0.0182167	0.1639499	0.1428575	0.09300095	0.0182167	0.05465	0.0182167	0.05465	0.0546501	0	0.070251915
NC_003473.1	1075	0.14790707	0.0837209	0.0725581	0.14883727	0.109767	0.1274419	0.06232557	0.0734884	0.05023253	0.09395347	0.162790663	0	0.103002079
NC_003481.1	3289	0.123745752	0.099118271	0.040437828	0.09577377	0.075706892	0.072362408	0.041958004	0.096685954	0.03678931	0.053815704	0.069626039	0.011249588	0.073274539
NC_003478.1	3164	0.136219983	0.09007582	0.0489886	0.123261754	0.13021486	0.112831847	0.057206056	0.09070797	0.04456382	0.088179557	0.100821714	0.01390645	0.093006544
NC_003469.1	3768	0.12924628	0.113853551	0.06528662	0.086783398	0.114384313	0.112261146	0.0421975	0.072452173	0.038481929	0.06289807	0.090764309	0.00504246	0.084419026
NC_003480.1	2056	0.102626433	0.096789904	0.06614784	0.10262646	0.103112863	0.11138134	0.05642027	0.081712022	0.038910503	0.104085594	0.10554476	0.03210117	0.088123454
NC_003448.1	3107	0.121017034	0.057290028	0.0251046	0.08818792	0.08239465	0.0579337	0.0383006	0.06952042	0.0125523	0.071451592	0.0569682	0.02607017	0.061883731
NC_003444.1	37074	0.130549718	0.100663602	0.056940186	0.091384812	0.090683475	0.078599544	0.027809284	0.074068067	0.045827308	0.08690724	0.080649497	0.072881286	0.078552976
NC_003438.1	4421	0.298800862	0.213073809	0.15923962	0.253562774	0.251300783	0.208550502	0.081655788	0.207871503	0.154942194	0.227776343	0.223026626	0.040262372	0.207254619
NC_003397.1	9992	0.13090463	0.12650115	0.04603679	0.11869492	0.089371471	0.113791021	0.03953158	0.07305844	0.05334266	0.09317456	0.09427542	0.00970776	0.088971149
NC_003399.1	9324	0.083869561	0.0846203	0.04611756	0.081510051	0.06048905	0.08429856	0.02981556	0.08215365	0.03517806	0.066173251	0.08730156	0.00654225	0.06741156
NC_003398.1	9596	0.150895911	0.11390164	0.05846182	0.12744888	0.117236311	0.09576908	0.03626513	0.10608585	0.05179239	0.087119571	0.10691959	0.01292204	0.095626925
NC_003315.1	31508	0.188015557	0.157134641	0.095880489	0.156246064	0.125364995	0.14339204	0.05957215	0.130823915	0.088707629	0.112035027	0.127999176	0.021010526	0.125924698
NC_003313.1	33106	0.122153068	0.10103912	0.055458196	0.105086694	0.086510018	0.09442392	0.032199584	0.077720054	0.040023	0.07968343	0.074155784	0.014891562	0.078950261
NC_003298.1	38208	0.058521814	0.044414794	0.025910798	0.040279531	0.043472623	0.037164959	0.017378607	0.035411424	0.022979447	0.033474701	0.045801923	0.006281407	0.036800965
NC_003264.1	292	0.0684932	0.133562	0	0.0684932	0.0684932	0.0684932	0.133562	0.0684932	0	0.1438357	0.19863016	0	0.086550533
NC_003224.1	9591	0.138984486	0.10843501	0.038786358	0.091335573	0.08998012	0.09237823	0.04879579	0.08184761	0.058909403	0.087477836	0.099363989	0.016578033	0.085117673
NC_003215.1	11442	0.122880656	0.106799437	0.05829398	0.096486633	0.102779153	0.083639204	0.045446641	0.095612614	0.042999516	0.096486666	0.097098448	0.016955084	0.086229359
NC_002990.1	7637	0.115228484	0.128060755	0.06808959	0.109598017	0.090480603	0.103181903	0.051198149	0.093099391	0.052114751	0.099384626	0.07830301	0.01257039	0.089885389
NC_003085.1	49534	0.335042596	0.27272127	0.138268575	0.210421635	0.222029478	0.198227012	0.106714626	0.201558345	0.10727982	0.25009112	0.228611045	0.033128754	0.206451411
NC_003045.1	31028	0.146835172	0.121599774	0.072708542	0.139615837	0.131945334	0.120246205	0.056046125	0.105549795	0.066713921	0.122760055	0.128271143	0.015469898	0.110208355
NC_002795.1	8657	0.126833711	0.107658497	0.056024093	0.100265713	0.079704277	0.113203197	0.050710373	0.095298597	0.047245047	0.07496827	0.076469953	0.00438952	0.084398339
NC_002796.1	40003	0.210509488	0.16288781	0.081743902	0.172162158	0.170637228	0.16233792	0.090068285	0.156538233	0.092618081	0.161537834	0.166212512	0.022498307	0.147932132
NC_002794.1	195859	0.349373517	0.29028993	0.165093535	0.226382485	0.247673099	0.22304843	0.129154097	0.234041155	0.118539337	0.28076347	0.250924926	0.03268678	0.22866218
NC_002747.1	37667	0.197865961	0.184697583	0.080946143	0.161281752	0.17235246	0.153980854	0.074893159	0.150662371	0.096476991	0.155122588	0.15275975	0.023628104	0.143730874
NC_002729.1	7352	0.187024062	0.163492828	0.081338342	0.145130546	0.147170893	0.162404666	0.061071797	0.140097997	0.086643062	0.126224212	0.153155641	0.01945049	0.132159459
NC_002703.1	38347	0.162568228	0.147547402	0.075729527	0.144235527	0.135551754	0.132630954	0.070513952	0.128980102	0.073513004	0.123321261	0.127754485	0.020627431	0.12021329
NC_001653.2	1682	0.07193819	0.1129608	0.02318673	0.0457789	0.07312729	0.0570749	0.0350773	0.0463734	0.0231867	0.07966706	0.09571939	0.0350773	0.060371878
NC_002687.1	335593	0.148063296	0.121745671	0.060430342	0.106355036	0.108241185	0.100779791	0.051475998	0.095538348	0.049485537	0.108628597	0.102573658	0.016612383	0.095756133
NC_002671.1	15179	0.280716459	0.252519617	0.127478691	0.213057456	0.243362677	0.2199752	0.099545404	0.201330968	0.126556483	0.224982128	0.232557908	0.030700317	0.202007544
NC_002669.1	14957	0.208531171	0.205589288	0.100822349	0.185665569	0.17877921	0.152370135	0.084107762	0.158989045	0.090994217	0.169218745	0.17951418	0.026810218	0.155871061
