acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Mean Coverage
NC_006496.1	1927	0.132011415	0.184516208	0.100511422	0.23292456	0.158395557	0.118016528	0.16627337	0.256003867	0.134303064	0.220934706	0.120229503	0.044239738	0.165829109
NC_006497.1	736	0.589945941	0.48520198	0.129033124	0.080187179	0.462655897	0.306395075	0	0.610760954	0.087908289	0.558866254	0.423332452	0.057914386	0.33948065
NC_006498.1	966	0.170579277	0.127226741	0.049155476	0.125405514	0.246567169	0.115732765	0.203291488	0.090681968	0.137480633	0.42580286	0.279120298	0.192757655	0.179185835
NC_006499.1	1323	0.034546701	0.068941474	0.145454215	0.091565931	0.186701067	0.083781038	0.074217527	0.101060773	0.097808769	0.113320031	0.176628506	0	0.106729639
NC_006501.1	1787	0.183074215	0.216273772	0.241945183	0.234659622	0.211284593	0.331523813	0.277625533	0.196080092	0.150541618	0.230176588	0.157590248	0.577489307	0.220979571
NC_006502.1	2046	0.319798263	0.199851976	0.2424657	0.980744857	0.487647034	0.542218314	0.444549128	0.545323483	0.136477879	0.343832863	0.52762437	0.814692751	0.433684897
NC_006503.1	2185	0.455511547	0.893594131	0.132678935	0.392361866	0.853497304	0.593438883	0.768678341	0.910487152	0.300787587	0.523404499	0.38436987	1.191014957	0.564437283
NC_006504.1	955	0.33627201	1.665713869	0.149164993	0.284599303	0.809187837	0.494277873	1.141804653	0.91967858	0.285259855	1.732892839	0.405726277	0	0.747688917
NC_006507.1	1418	0.314264128	0.357590532	0.167433673	0.38115548	0.477786199	0.38679714	0.765342426	0.593377536	0.230541463	0.729252576	0.705661255	1.991866222	0.464472946
NC_006508.1	2375	0.039501521	0.06899707	0	0.090243229	0.098802204	0.015288595	0.082686138	0.074738018	0	0.030753313	0.097550422	0.017947363	0.054414592
NC_024692.1	119638	0.861321452	0.711694277	0.759361582	0.972851599	1.148644378	0.967134169	0.970203865	1.060387417	0.907366573	0.984432862	1.120306082	0.713316108	0.951245841
NC_006506.1	1574	0.357621775	0.519564348	3.108082027	1.238335014	0.487599371	0.672639899	0.193713554	0.202110476	1.472236035	0.142873953	0.196680701	0.324968141	0.781041559
NC_024696.1	180800	0.624782152	0.558157561	0.403364036	0.644922664	0.800411249	0.676909306	0.673011083	0.720901097	0.559433695	0.684922464	0.76378103	0.562548836	0.646417849
NC_024709.1	33452	0.887282472	1.186062512	0.70715872	1.148829951	1.052202718	1.881881525	1.438115168	1.549580857	1.428609146	1.398525575	1.322830033	0.519107848	1.272825334
NC_024710.1	1437	0.379580027	0.441078092	0.177393962	0.69062651	0.717639533	0.517333284	0.29849293	0.768410362	0.386264573	0.46279777	0.592784781	0.778249879	0.493854711
NC_018264.1	41938	1.012394599	0.855828579	0.403675978	0.980047054	1.410097	1.089897497	1.044654809	1.29715284	0.795985817	1.049152122	1.332023127	1.259376344	1.024628129
NC_024765.1	8287	0.339045769	0.363582439	0.171144898	0.256007398	0.277944538	0.264972179	0.453366887	0.223095853	0.11341377	0.327962356	0.237396149	0.40133592	0.275266567
NC_024766.1	7310	0.561402672	0.47710077	0.151454359	0.41716963	0.653838117	0.59502124	0.711202588	0.645685451	0.241072138	0.652219504	0.583194689	0.041124259	0.517214651
NC_024767.1	7167	1.537237247	0.218935928	0.264841356	0.355498674	0.477207223	0.426371971	0.597043064	0.352040662	0.330693666	0.35708836	0.3410977	0.226001052	0.478005077
NC_024768.1	9564	0.415951902	0.568407046	0.94424332	0.683905967	0.475947167	0.687379321	0.576550797	0.401559493	0.903128071	0.536691778	0.653850226	0.160679944	0.622510463
NC_024769.1	9591	0.691677785	0.543515675	0.392946007	0.52263864	0.570264596	0.560510082	0.583818361	0.849409515	0.585833355	0.562936975	0.647844682	0.74663726	0.591945061
NC_024770.1	8432	0.523573262	0.573946628	0.266899985	0.339832514	0.458866805	0.436065831	0.567229161	0.569473002	0.322880571	0.509584258	0.496117498	0.051615697	0.46040632
NC_024772.1	2590	0.265166816	0.174588046	0.15245889	0.103739821	0.173026475	0.087068253	0.121714633	0.084554808	0.076257449	0.071243196	0.133407768	0	0.131202378
NC_024773.1	2601	0.208785451	0.468948391	0.122988653	0.123005923	0.214350913	0.099190711	0.113252352	0.312859121	0.15579756	0.292265843	0.246490087	0	0.214357728
NC_024774.1	2564	0.253782735	0.307496767	0.093572588	0.211400768	0.265612122	0.201244181	0.116902204	0.123173424	0.205857986	0.188909782	0.167087536	0	0.194094554
NC_024775.1	2477	0.319265933	0.251204999	0.250219472	0.544870035	0.165961947	0.28276494	0.279570612	0.380637672	0.918342107	0.387985884	0.345912347	0.017208312	0.375157813
NC_024776.1	2603	0.208625032	0.126204013	0.091210506	0.187052076	0.224353285	0.201165723	0.271993875	0.19040518	0.125588857	0.231491636	0.240546009	0	0.190785108
NC_024777.1	687	2.084277269	1.67643969	0.916725333	4.598258334	5.856686087	6.736050341	5.792242193	4.269878541	4.800615577	5.524237328	7.500630074	0.267773616	4.523276434
NC_003638.1	1007	0.748297741	1.238889188	0.362342115	1.336405492	1.540061315	1.854140674	1.467740531	1.790159593	0.814969985	1.659632928	2.4574043	2.448380373	1.388185806
NC_003640.1	1000	0.784206478	0.327736084	0.097467547	0.184818787	0.90686309	0.27137256	0.294569366	0.746894872	0.064700501	0.660235191	0.455375462	0	0.435839994
NC_003639.1	1009	0.125164441	0.157809977	0.146135683	0.120830799	0.132892672	0.147734193	0.302185464	0.130226137	0.263243392	0.22478264	0.242482109	0	0.181226137
NC_023587.1	189311	0.738803271	0.692975907	0.679303798	1.281437367	1.723486076	1.541041003	1.799208928	1.967010138	1.546375697	2.464406676	2.441744194	0.517491347	1.534163005
NC_024782.1	36838	0.288448816	0.253534541	0.262481147	0.183059778	0.176489981	0.190495279	0.129695108	0.236636933	0.189316275	0.229316214	0.176477656	0.374441349	0.210541066
NC_024783.1	44332	0.310324166	0.242810503	0.398253439	0.279250937	0.249513581	0.254467924	0.24054696	0.230954703	0.278832468	0.280907014	0.204199778	0.581071797	0.270005588
NC_024784.1	46440	0.159514741	0.223316911	0.278519451	0.314967418	0.247951499	0.230921486	0.235414681	0.213720337	0.301592502	0.221076688	0.213122866	0.276997689	0.24001078
NC_024785.1	44844	0.323973484	0.414473627	0.276227044	0.354039673	0.455795782	0.390384372	0.475140134	0.417027633	0.30678284	0.423278955	0.430815799	0.293559696	0.387994486
NC_024786.1	71248	0.235774991	0.230257064	0.325076329	0.327293478	0.325152572	0.308516413	0.358715591	0.32086482	0.338244357	0.356748446	0.330671575	0.227623038	0.314301421
NC_024787.1	132541	0.337116271	0.212548493	0.141786261	0.264730263	0.354626133	0.27752472	0.302627328	0.345521165	0.21740865	0.303812551	0.367977532	0.216105734	0.28415267
NC_024789.1	45746	0.170282522	0.173327699	0.203474637	0.227688952	0.203445433	0.182100581	0.163014385	0.205322084	0.205079627	0.187897325	0.204240502	0.236033368	0.19326125
NC_024790.1	71778	0.227306196	0.257126483	0.270744927	0.283754646	0.319396473	0.302058273	0.399769759	0.230112022	0.281947611	0.351356109	0.261086936	0.145616982	0.289514494
NC_024791.1	50440	0.384688697	0.342055811	0.330678953	0.38801304	0.399491608	0.344857234	0.407057923	0.44367929	0.33745717	0.374794571	0.413172439	0.578045468	0.378722431
NC_024792.1	160281	0.400263193	0.427292024	0.401902293	0.475975185	0.52195759	0.482487228	0.502501645	0.447718015	0.425743517	0.429503755	0.473100381	0.459941706	0.453494984
NC_024793.1	46847	0.171210029	0.195505202	0.153267217	0.233195269	0.215366896	0.184857803	0.178984592	0.177615036	0.151921256	0.178578398	0.186714276	0.241213069	0.184292361
NC_024794.1	167318	0.2330414	0.228301987	0.158544911	0.243201399	0.306609452	0.262810132	0.282890341	0.273132919	0.198851177	0.275656423	0.286718738	0.252260436	0.24997808
NC_003814.1	1022	0.204777003	0.290428165	0.386368419	0.420947591	0.246867403	0.213172679	0.202265504	0.266161711	0	0.214400544	0.455344194	0	0.263703019
NC_019843.3	30119	0.317574746	0.390625905	0.434423234	0.475768399	0.412626776	0.41601511	0.362038396	0.30109828	0.459254492	0.32389945	0.418132341	0.597930123	0.391950648
NC_023885.1	1753	0.255923252	0.323647716	0.108349548	0.329136508	0.236518194	0.38156077	0.28301017	0.435271814	0.225335758	0.423230849	0.406743928	0	0.30988441
NC_024886.1	1002	0.312096182	0.302396492	0.144662412	0.189099885	0.140864278	0.25843371	0	0.358898253	0.20051106	0.337611222	0.271085298	0	0.228696254
NC_024888.1	4733	1.340887269	0.792723386	1.276249471	1.17294582	1.661067515	1.245448741	1.352297457	1.273161644	0.950790218	1.393133855	1.335164413	0.47494343	1.253988163
NC_024890.1	2169	0.292790647	0.252308632	0.852643719	0.455403872	0.412407937	0.340980074	0.502730956	0.328407748	0.417615036	0.351805708	0.25230496	0	0.405399935
NC_024891.1	2149	0.326018574	0.421550491	1.378670783	0.85929957	0.484388923	0.526456969	0.230859389	0.375981152	0.787542528	0.157415749	0.321569212	0	0.53361394
NC_024893.1	7589	0.339641263	0.258095517	0.564280426	0.826075152	0.336288869	0.46587002	0.265578418	0.342640752	0.663872163	0.318109774	0.586098274	0.147955187	0.451504603
NC_024779.1	2733	0.345031909	0.294704312	0.121620683	0.163947705	0.185276728	0.215371718	0.330910953	0.227739624	0.266018775	0.149448386	0.182698573	0.358717425	0.225706306
NC_023501.1	159590	0.297730772	0.322087873	0.258819456	0.333932354	0.413122261	0.365402113	0.380912432	0.380906973	0.298845682	0.388216256	0.425170381	0.331796805	0.35137696
NC_023865.1	55098	0.449734679	0.433968942	0.27410199	0.449400309	0.397115639	0.453939994	0.422872033	0.463510519	0.366406384	0.422140824	0.496451509	0.621564019	0.42087662
NC_024906.1	17656	0.342111141	0.289642028	0.401854191	0.339850373	0.296785539	0.347664866	0.290064152	0.316225062	0.327973201	0.257297291	0.304012143	0.169819403	0.319407272
NC_023859.1	59254	0.939508542	0.881456888	0.790105508	0.516970149	0.692119592	0.65293052	0.671823126	0.718347106	0.505328092	0.867230298	0.70780841	0.444791964	0.722148021
NC_023557.1	271084	0.448962536	0.50472495	0.663862786	0.526337434	0.43907668	0.456175209	0.424025953	0.439329336	0.543521812	0.415289242	0.417931781	0.52782663	0.479930702
NC_022103.1	28035	0.398671178	0.380208751	0.228477519	0.338097504	0.375804074	0.38913387	0.361576733	0.392510098	0.323645227	0.367070711	0.450817419	0.28327834	0.364183008
NC_025115.1	40002	1.676082369	1.550233973	1.055970586	0.935268314	1.152068727	0.98573065	0.984884775	1.136479733	0.741379592	1.3697994	0.985374244	1.311830582	1.14302476
NC_019024.1	2598	0.653468361	0.335307426	0.171228592	0.315043572	0.81628897	0.496526251	0.6952176	0.820317991	0.17563849	0.532308718	0.830270078	0.449893009	0.531056004
NC_021708.1	1292	0.876942703	0.660488047	0.228252174	0.257848101	0.370071282	0.140520174	0.303993154	0.271203657	0.202946821	0.321338798	0.273618546	1.933474173	0.355202133
NC_022632.1	1871	1.123378807	0.711406391	0.129566694	0.465265644	0.472907016	0.998436769	0.582802482	0.898189985	0.069161412	0.415030014	0.920704136	0.047961954	0.616986305
NC_018071.1	2584	0.823879291	0.666171595	0.875289058	1.321696911	0.980825455	0.808360791	0.657985182	0.6525838	0.711631711	0.558623697	0.920564091	1.206793489	0.816146508
NC_024689.1	2152	0.482896775	0.484179088	0.268265696	0.229500697	0.271371562	0.299271404	0.326594876	0.408128738	0.275334748	0.17595268	0.370309972	0.445660886	0.32652784
NC_024690.1	2121	0.187135465	0.295190756	0.161426685	0.292167149	0.227091347	0.119836347	0.095024734	0.275519133	0.183028291	0.449482653	0.253306532	0	0.23083719
NC_024691.1	2259	0.144289886	0.186482754	0.128332657	0.239943147	0.148784386	0.230953211	0.091507457	0.157151654	0.028641213	0.131031713	0.254630859	0.757241287	0.158340812
NC_025213.1	10021	0.434550565	0.517802315	0.31236481	0.738965801	0.56445726	0.692933711	0.641795346	0.816182007	0.881990715	0.708433302	0.62642358	0.29058574	0.63053631
NC_025215.1	2439	0.047341527	0.086201636	0	0.109525641	0.137442298	0.119099346	0.167389424	0.179579297	0.026527471	0.170615321	0.221098981	0	0.114983722
NC_025219.1	9136	1.010229941	0.746903744	0.685246883	0.80748911	1.195303204	0.816641236	1.048453622	1.19323969	0.70353371	1.044248506	1.082469007	0.703770021	0.939432605
NC_025214.1	5322	0.556298385	0.414657615	0.173748988	0.166195023	0.343118462	0.374171269	0.283544159	0.321831398	0.160602719	0.483951517	0.337943132	0.313202061	0.32873297
NC_023420.2	4080	0.255588768	0.275652054	0.178862014	0.30795518	0.273297414	0.228345283	0.248894395	0.262728543	0.129784932	0.195505897	0.404347407	0.409919098	0.250996535
NC_003400.1	6985	0.168921693	0.332202335	0.172812897	0.259479828	0.203964567	0.22612784	0.25783929	0.300983644	0.280564656	0.250544842	0.276213877	0.314753329	0.248150497
NC_025246.1	1966	0.229419635	0.198941508	0.072458072	0.198284772	0.261597538	0.505472366	0.254976964	0.313070549	0.164548578	0.356846366	0.279372696	0.433621443	0.257726277
NC_025247.1	1783	0.285346043	0.362420986	1.411476191	0.632824713	0.142491762	0.436235148	0.353607292	0.125410777	1.138279616	0.170324715	0.198829945	0	0.477931562
NC_025250.1	9553	0.239912019	0.323733153	0.59987354	0.382950363	0.285435403	0.340184441	0.177979034	0.289692235	0.373751289	0.204219962	0.266043585	0.386193329	0.31670682
NC_025251.1	11900	0.209322526	0.212856974	0.465601275	0.298025352	0.191703557	0.256790581	0.2264749	0.251250817	0.266556907	0.211429028	0.256958511	0.128949543	0.258815493
NC_025252.1	6158	0.874733428	0.573131958	0.258520613	0.29911911	0.716416833	0.506940562	0.391493619	0.85875286	0.412804259	0.38516552	0.691159916	0.131515877	0.542567153
NC_025253.1	12233	0.45803214	0.445150048	0.583779302	0.344378418	0.409892248	0.341112637	0.434071807	0.357477591	0.331537629	0.44410733	0.346455278	0.397224607	0.408726766
NC_025254.1	9491	0.308011181	0.441739373	0.25555183	0.395106697	0.350968891	0.390228862	0.464733818	0.454075389	0.225859209	0.417791098	0.407617129	0.74989477	0.373789407
NC_025255.1	11135	0.357050602	0.668419896	1.266304907	0.626888522	0.499984534	0.548178854	0.667856716	0.420676207	0.729530144	0.365169701	0.297840283	0.287302875	0.58617276
NC_025256.1	18530	0.304911777	0.424983354	0.233732214	0.384461163	0.377716006	0.387887248	0.438280038	0.447299426	0.336853518	0.362426052	0.443590222	0.503710234	0.376558275
NC_025257.1	102759	0.63065897	0.544982953	0.392693721	0.657043165	0.778913492	0.745393208	0.716324121	0.696960066	0.600388607	0.656181561	0.752488351	0.575062189	0.652002565
NC_025265.1	2564	0.195848968	0.289408722	0.578980389	0.276819917	0.243592464	0.299630225	0.316442172	0.250842228	0.555816562	0.153676608	0.248099674	0.034998758	0.309923448
NC_025266.1	2560	0.299518087	0.574588892	0.429544478	0.744092183	0.950736893	0.924930134	0.541012816	0.620431335	0.843341233	0.495536783	0.64637913	0.016650386	0.642737451
NC_024771.1	151601	1.089888691	0.845985518	0.630780205	0.629339041	0.776891449	0.665222195	0.741702309	0.849082781	0.535374919	1.010278214	0.783274144	0.800056748	0.777983588
NC_025264.1	16004	0.531717227	0.568709884	0.445209173	0.711190103	0.846278522	0.586493487	0.576882285	0.638245373	0.542475983	0.682528893	0.58199361	0.531557749	0.610156776
NC_025340.1	11176	0.298055957	0.24234614	0.099510532	0.188578688	0.210910729	0.193056815	0.169704124	0.172438546	0.150215438	0.25866244	0.280753106	0.156573723	0.205839319
NC_025341.1	11139	0.501289419	0.32760174	0.226156856	0.346899223	0.649089162	0.489821108	0.499900763	0.590535677	0.252515409	0.565805468	0.543558319	0.238258942	0.453924831
NC_025342.1	11120	0.189717604	0.162794792	0.171930164	0.236456538	0.27131258	0.236306408	0.219356211	0.192171692	0.112693035	0.280274827	0.234570378	0.373029168	0.209780384
NC_025343.1	15480	0.512614955	0.417289877	0.235871076	0.438890944	0.457436609	0.326598659	0.408623356	0.494850317	0.350758019	0.398819613	0.428417602	0.538899148	0.406379184
NC_025344.1	14885	0.336347526	0.307679045	0.36383586	0.439375218	0.399743791	0.395759942	0.381906079	0.396388241	0.342130365	0.28963588	0.343901876	0.193520444	0.363336711
NC_025345.1	17187	0.516777798	0.3904614	0.319321153	0.493978936	0.781920296	0.517992666	0.544691987	0.681630557	0.360005298	0.641532774	0.664649627	0.482896016	0.537542045
NC_025346.1	7353	0.391436178	0.23904755	0.112331699	0.245226166	0.288415442	0.180243448	0.300809763	0.290779523	0.133377313	0.279176343	0.281947057	0.301441503	0.249344589
NC_025347.1	15480	0.470269347	0.473414541	0.306261076	0.626406585	0.713651258	0.563878048	0.537152761	0.587029777	0.468227309	0.579294179	0.568406489	0.918382117	0.535817397
NC_025348.1	15432	0.605711008	0.495523434	0.189802018	0.390237272	0.622064072	0.584083869	0.556069903	0.681321863	0.300985932	0.575428924	0.589911529	0.218788733	0.508285439
NC_025350.1	15234	0.400055074	0.34025773	0.215892406	0.411162432	0.547341494	0.504426286	0.443378226	0.486952451	0.439687836	0.467146439	0.648054361	0.222147807	0.44585043
NC_025351.1	18162	0.599597272	0.458746965	0.602844095	0.550194875	0.533367847	0.514228633	0.526263669	0.577132791	0.496112547	0.529784321	0.546931868	0.536582881	0.53956408
NC_025353.1	11070	0.419502941	0.289633992	0.188284192	0.286839297	0.454389413	0.376172633	0.407548546	0.305594094	0.284850777	0.465761983	0.346047535	0.451217304	0.347693218
NC_025356.1	11097	0.315135237	0.328632684	0.307187977	0.501394734	0.450422001	0.447587842	0.45824975	0.359588629	0.423167906	0.47328911	0.394250679	0.436069013	0.405355141
NC_025358.1	15024	0.615155074	0.640225297	0.672865685	1.077007621	0.945459346	0.965204494	0.765172864	0.873207542	0.943798294	0.691739733	1.066295851	0.414519108	0.841466527
NC_025360.1	16968	0.289634663	0.285806605	0.359822437	0.348687579	0.392314859	0.273348509	0.306546138	0.400372231	0.31086713	0.343568771	0.287265145	0.354732259	0.327112188
NC_025361.1	17262	0.274807527	0.442230174	0.204934082	0.414996489	0.459172194	0.372428118	0.45206258	0.378796662	0.36504972	0.402243163	0.367356218	0.384300438	0.375825175
NC_025362.1	12240	0.401120088	0.415467323	0.17630976	0.449688157	0.578666914	0.610560157	0.558376314	0.502197606	0.365567846	0.500149623	0.664285025	0.805725175	0.474762619
NC_025363.1	15312	0.293819468	0.285620533	0.144772852	0.20955477	0.249174045	0.302786469	0.289917191	0.275131257	0.213275382	0.295994613	0.387138849	0.364453258	0.267925948
NC_025364.1	11019	0.530489651	0.492510159	0.476291182	0.482392369	0.709396702	0.503306817	0.351982635	0.504811926	0.444551137	0.562547842	0.487306984	0.255410737	0.504144309
NC_025365.1	12045	0.306109879	0.539694006	0.134035903	0.294308725	0.554198749	0.386260735	0.580072947	0.492050571	0.260379547	0.534177644	0.492309449	0.202922918	0.41578165
